Date,Party Name,Qty,Rate,Amount,Product,Cost,Profit
2023-10-02,Amman Agencies,4.6,8018.02,36882.89,Toor Dhall,7550,2152.89
2023-11-15,Ganesh Suppliers,7.27,3695.21,26864.18,Moong Dust,3466,1666.36
2023-12-31,Amman Agencies,1.55,3225.93,5000.19,Moong Dust,3081,224.64
2024-02-10,Amman Agencies,0.36,7797.03,2806.93,Toor Dust,7466,119.17
2023-10-04,Ganesh Suppliers,12.09,5851.05,70739.19,Orid Dhall,5560,3518.79
2023-10-27,Balaji & Co,5.78,4598.43,26578.93,Moong Dhall,4384,1239.41
2023-10-24,Ganesh Suppliers,3.03,4233.37,12827.11,Moong Dust,4192.65,123.38
2023-10-31,Amman Agencies,0.59,4708.71,2778.14,Moong Dhall,4407,178.01
2024-01-21,Balaji & Co,14.94,3898.57,58244.64,Moong Dhall,3717,2712.66
2023-04-06,Amman Agencies,1.32,3708.25,4894.89,Moong Dust,3497,278.85
2023-10-03,Sri Traders,7.09,5834.14,41364.05,Orid Dhall,5569,1879.84
2024-01-15,Balaji & Co,1.13,3897.84,4404.56,Moong Dust,3697,226.95
2023-04-06,Balaji & Co,15.46,5309.37,82082.86,Orid Dhall,5030,4319.06
2023-11-22,Amman Agencies,0.17,4086.57,694.72,Moong Dhall,3960,21.52
2023-11-29,Vasanth Stores,10.59,8794.98,93138.84,Toor Dhall,8320,5030.04
2023-10-17,Amman Agencies,1.93,4592.98,8864.45,Moong Dhall,4388,395.61
2023-09-13,Sri Traders,21.18,8017.31,169806.63,Toor Dhall,7783,4962.69
2024-01-20,Balaji & Co,19.38,8844.56,171407.57,Toor Dhall,8324,10088.45
2023-10-31,Sri Traders,13.3,5804.38,77198.25,Orid Polish,5564,3197.05
2024-01-21,Sri Traders,15.26,4257.4,64967.92,Moong Dhall,4080,2707.12
2024-02-25,Amman Agencies,24.95,4545.18,113402.24,Moong Dhall,4351,4844.79
2023-09-08,Ganesh Suppliers,3.35,5290.92,17724.58,Orid Dust,5070,740.08
2023-12-25,Vasanth Stores,5.59,4338.19,24250.48,Moong Dhall,4063,1538.31
2023-12-31,Ganesh Suppliers,8.31,6005.46,49905.37,Orid Dhall,5810,1624.27
2023-12-27,Sri Traders,19.93,8538.0,170162.34,Toor Dhall,8189,6955.57
2023-04-02,Amman Agencies,7.25,6907.64,50080.39,Orid Polish,6555,2556.64
2023-10-04,Ganesh Suppliers,2.89,6351.8,18356.7,Orid Dust,6085,771.05
2023-06-29,Amman Agencies,11.16,6563.73,73251.23,Orid Dhall,6140,4728.83
2023-10-20,Vasanth Stores,0.18,5600.51,1008.09,Orid Dust,5255,62.19
2024-01-15,Amman Agencies,12.34,7886.64,97321.14,Toor Dhall,7629,3179.28
2023-11-28,Amman Agencies,1.12,6561.98,7349.42,Orid Dust,6166,443.5
2024-01-03,Balaji & Co,0.61,4086.62,2492.84,Moong Dust,3878,127.26
2024-03-29,Ganesh Suppliers,5.63,6528.03,36752.81,Orid Dhall,6313,1210.62
2024-01-04,Vasanth Stores,20.95,5603.58,117395.0,Orid Dhall,5248,7449.4
2023-10-24,Vasanth Stores,5.51,6416.94,35357.34,Toor Dust,6216,1107.18
2024-01-20,Sri Traders,1.31,3830.47,5017.92,Moong Dhall,3708,160.44
2023-10-11,Vasanth Stores,7.12,8681.49,61812.21,Toor Dhall,8415,1897.41
2024-02-20,Ganesh Suppliers,5.38,6732.99,36223.49,Orid Polish,6462,1457.93
2023-09-05,Sri Traders,4.33,3745.68,16218.79,Moong Dust,3513,1007.5
2023-10-11,Amman Agencies,6.36,3814.13,24257.87,Moong Dust,3592,1412.75
2023-10-04,Balaji & Co,12.66,8894.12,112599.56,Toor Dhall,8388,6407.48
2024-01-06,Ganesh Suppliers,19.65,6393.35,125629.33,Orid Dhall,6168,4428.13
2024-01-26,Ganesh Suppliers,2.31,6759.54,15614.54,Orid Dhall,6414,798.2
2023-12-27,Sri Traders,13.3,4320.39,57461.19,Moong Dhall,4082,3170.59
2024-03-06,Sri Traders,14.36,8723.02,125262.57,Toor Dhall,8464,3719.53
2023-04-25,Amman Agencies,4.96,3863.18,19161.37,Moong Dust,3695,834.17
2024-01-05,Amman Agencies,14.82,4447.9,65917.88,Moong Dhall,4304,2132.6
2023-12-27,Ganesh Suppliers,2.06,5726.43,11796.45,Orid Dust,5514,437.61
2024-01-22,Ganesh Suppliers,5.43,3683.41,20000.92,Moong Dhall,3556,691.84
2023-11-15,Balaji & Co,24.34,6162.79,150002.31,Orid Dhall,6262.2,-2419.64
2023-04-30,Amman Agencies,18.86,6850.59,129202.13,Orid Polish,6418,8158.65
2023-04-01,Sri Traders,1.63,5196.36,8470.07,Orid Dust,4859,549.9
2023-12-12,Sri Traders,3.62,7713.57,27923.12,Toor Dust,7300,1497.12
2024-02-15,Ganesh Suppliers,3.93,8677.98,34104.46,Toor Dust,8114,2216.44
2023-08-18,Vasanth Stores,17.51,6191.55,108414.04,Orid Polish,5885,5367.69
2024-01-09,Ganesh Suppliers,3.13,3422.02,10710.92,Moong Dust,3316,331.84
2023-04-20,Sri Traders,7.93,4162.39,33007.75,Moong Dust,3953,1660.46
2023-12-18,Vasanth Stores,2.53,5169.0,13077.57,Orid Dust,4927,612.26
2023-08-28,Vasanth Stores,1.98,6421.8,12715.16,Orid Dhall,6003,829.22
2024-01-09,Sri Traders,23.21,9133.66,211992.25,Toor Dhall,8719,9624.26
2024-01-02,Ganesh Suppliers,1.84,3846.05,7076.73,Moong Dust,3704,261.37
2024-02-16,Sri Traders,23.83,4314.25,102808.58,Moong Dhall,4074,5725.16
2023-10-28,Sri Traders,2.79,5290.17,14759.57,Orid Dust,5082,580.79
2023-11-09,Amman Agencies,23.93,5875.51,140600.95,Orid Dhall,5571,7286.92
2023-11-09,Vasanth Stores,7.61,3435.83,26146.67,Moong Dust,3280,1185.87
2024-02-03,Sri Traders,9.71,3880.67,37681.31,Moong Dhall,3660,2142.71
2024-01-30,Ganesh Suppliers,0.96,5457.49,5239.19,Orid Dust,5128,316.31
2023-11-20,Balaji & Co,11.17,9222.33,103013.43,Toor Dhall,8825,4438.18
2023-11-11,Balaji & Co,1.13,7949.09,8982.47,Toor Dust,7713,266.78
2024-03-26,Amman Agencies,7.78,6492.87,50514.53,Toor Dust,6179,2441.91
2023-12-14,Vasanth Stores,22.83,3805.7,86884.13,Moong Dhall,3622,4193.87
2023-04-20,Vasanth Stores,3.29,7182.97,23631.97,Orid Polish,6963,723.7
2023-04-26,Amman Agencies,3.7,3591.93,13290.14,Moong Dust,3474,436.34
2023-04-19,Balaji & Co,4.78,3715.3,17759.13,Moong Dust,3473,1158.19
2023-11-30,Balaji & Co,23.07,8142.68,187851.63,Toor Dhall,7664,11043.15
2023-04-04,Vasanth Stores,24.46,5636.24,137862.43,Orid Dhall,5292,8420.11
2024-03-06,Ganesh Suppliers,7.81,6129.09,47868.19,Orid Dhall,5804,2538.95
2023-08-19,Balaji & Co,23.21,7533.42,174850.68,Toor Dhall,7162,8620.66
2023-10-26,Sri Traders,13.8,5239.58,72306.2,Orid Dhall,5029,2906.0
2023-12-26,Balaji & Co,9.7,7425.43,72026.67,Toor Dhall,7060,3544.67
2023-12-16,Sri Traders,5.38,4030.67,21685.0,Moong Dust,3813,1171.06
2023-12-08,Sri Traders,10.59,6553.51,69401.67,Orid Dhall,6340,2261.07
2023-12-26,Amman Agencies,22.06,8612.52,189992.19,Toor Dhall,8086,11615.03
2023-11-28,Vasanth Stores,6.78,7671.08,52009.92,Toor Dhall,7378,1987.08
2023-09-03,Sri Traders,6.32,8852.4,55947.17,Toor Dust,8307,3446.93
2024-01-01,Ganesh Suppliers,5.9,5968.71,35215.39,Orid Polish,5748,1302.19
2024-02-06,Amman Agencies,6.64,5991.85,39785.88,Orid Dhall,5705,1904.68
2023-11-03,Vasanth Stores,4.89,7971.9,38982.59,Toor Dust,7580,1916.39
2023-11-14,Amman Agencies,3.35,5906.88,19788.05,Orid Polish,5643,884.0
2024-03-28,Amman Agencies,13.63,6972.26,95031.9,Orid Polish,6767,2797.69
2023-08-10,Sri Traders,2.0,5657.07,11314.14,Orid Dust,5413,488.14
2023-05-03,Balaji & Co,3.06,3542.74,10840.78,Moong Dust,3325,666.28
2023-11-24,Ganesh Suppliers,6.84,7812.69,53438.8,Toor Dust,7565,1694.2
2023-08-09,Ganesh Suppliers,0.25,6906.42,1726.61,Toor Dust,6622,71.11
2024-02-05,Vasanth Stores,4.06,6483.0,26320.98,Orid Polish,6064,1701.14
2023-12-27,Balaji & Co,3.95,6850.9,27061.06,Orid Polish,6573,1097.71
2023-04-26,Amman Agencies,3.83,6864.02,26289.2,Toor Dust,6631,892.47
2024-03-17,Amman Agencies,18.82,4427.83,83331.76,Moong Dhall,4180,4664.16
2023-11-06,Sri Traders,6.96,8219.64,57208.69,Toor Dust,7758,3213.01
2023-11-03,Amman Agencies,1.17,3718.37,4350.49,Moong Dust,3730.65,-14.37
2024-03-21,Amman Agencies,1.38,5486.12,7570.85,Orid Dust,5143,473.51
2024-03-16,Balaji & Co,21.45,3846.81,82514.07,Moong Dhall,3625,4757.82
2023-04-18,Amman Agencies,0.19,8271.67,1571.62,Toor Dust,7889,72.71
2024-01-19,Sri Traders,7.19,5680.12,40840.06,Orid Dhall,5443,1704.89
2023-09-29,Vasanth Stores,5.4,3633.86,19622.84,Moong Dust,3511,663.44
2023-11-24,Ganesh Suppliers,3.02,3850.75,11629.26,Moong Dust,3781.05,210.49
2024-03-20,Balaji & Co,14.68,3963.61,58185.79,Moong Dhall,3800,2401.79
2023-11-26,Amman Agencies,0.23,4090.37,940.79,Moong Dhall,3863,52.3
2023-11-30,Ganesh Suppliers,3.02,6357.21,19198.77,Orid Dhall,6061,894.55
2024-03-14,Balaji & Co,7.06,4028.02,28437.82,Moong Dust,3829,1405.08
2023-07-21,Amman Agencies,17.93,3736.56,66996.52,Moong Dhall,3554,3273.3
2023-04-09,Amman Agencies,19.88,6107.58,121418.69,Orid Dhall,5799,6134.57
2023-12-18,Sri Traders,5.83,6605.45,38509.77,Toor Dust,6390,1256.07
2023-11-28,Sri Traders,0.55,8081.97,4445.08,Toor Dust,7578,277.18
2024-03-16,Vasanth Stores,13.25,6548.24,86764.18,Orid Dhall,6268,3713.18
2023-11-07,Sri Traders,2.11,4705.4,9928.39,Moong Dhall,4481,473.48
2024-01-02,Balaji & Co,1.89,3390.57,6408.18,Moong Dust,3243,278.91
2023-11-23,Sri Traders,7.21,3623.52,26125.58,Moong Dust,3457,1200.61
2024-01-21,Ganesh Suppliers,5.17,5672.31,29325.84,Orid Dust,5507,854.65
2023-04-27,Amman Agencies,1.69,6590.9,11138.62,Toor Dust,6570.9,33.8
2024-01-18,Amman Agencies,21.75,5791.82,125972.08,Orid Polish,5478,6825.58
2024-01-20,Amman Agencies,20.87,6075.23,126790.05,Orid Dhall,5700,7831.05
2024-01-18,Ganesh Suppliers,3.97,7145.05,28365.85,Orid Polish,6780,1449.25
2023-10-26,Amman Agencies,2.74,7794.51,21356.96,Toor Dhall,7367,1171.38
2023-10-23,Vasanth Stores,6.87,5766.01,39612.49,Orid Dust,5596,1167.97
2024-02-24,Ganesh Suppliers,4.03,8941.27,36033.32,Toor Dhall,8550,1576.82
2023-05-21,Sri Traders,0.8,6368.82,5095.06,Orid Dust,6114,203.86
2023-10-21,Ganesh Suppliers,5.82,7684.74,44725.19,Toor Dust,7310,2180.99
2023-11-16,Amman Agencies,3.2,5242.1,16774.72,Orid Dust,5037,656.32
2023-11-14,Ganesh Suppliers,2.42,9394.77,22735.34,Toor Dhall,8937,1107.8
2024-01-08,Ganesh Suppliers,20.79,7392.17,153683.21,Orid Polish,6940,9400.61
2023-12-10,Sri Traders,15.6,6605.54,103046.42,Orid Dhall,6291,4906.82
2024-03-30,Vasanth Stores,6.63,3961.15,26262.42,Moong Dust,3790,1134.72
2023-11-02,Amman Agencies,13.62,5492.65,74809.89,Orid Polish,5219,3727.11
2024-02-19,Vasanth Stores,4.72,5332.08,25167.42,Orid Dhall,5132,944.38
2024-01-30,Sri Traders,15.16,8231.96,124796.51,Toor Dhall,7888,5214.43
2023-08-28,Balaji & Co,21.33,4178.27,89122.5,Moong Dhall,3930,5295.6
2023-10-15,Ganesh Suppliers,19.56,4164.12,81450.19,Moong Dhall,4129.65,674.24
2023-11-10,Ganesh Suppliers,2.9,5566.36,16142.44,Orid Dust,5207,1042.14
2023-11-22,Amman Agencies,7.63,3930.9,29992.77,Moong Dhall,3688,1853.33
2023-10-10,Sri Traders,3.98,4090.1,16278.6,Moong Dust,3827,1047.14
2023-11-07,Ganesh Suppliers,5.24,8260.53,43285.18,Toor Dust,7984,1449.02
2024-03-19,Vasanth Stores,20.16,4223.47,85145.16,Moong Dhall,4177.95,917.69
2024-01-03,Amman Agencies,5.73,8825.94,50572.64,Toor Dust,8252,3288.68
2023-11-27,Sri Traders,23.34,7751.1,180910.67,Toor Dhall,7306,10388.63
2023-11-07,Ganesh Suppliers,14.45,7668.9,110815.6,Toor Dhall,7338,4781.5
2023-06-03,Ganesh Suppliers,23.63,6001.95,141826.08,Orid Polish,5724,6567.96
2024-03-25,Ganesh Suppliers,6.28,4332.32,27206.97,Moong Dhall,4101,1452.69
2023-11-10,Amman Agencies,7.48,7158.5,53545.58,Toor Dust,6694,3474.46
2023-11-12,Ganesh Suppliers,6.59,3236.71,21329.92,Moong Dust,3114,808.66
2024-01-22,Vasanth Stores,4.24,7311.72,31001.69,Orid Polish,6954,1516.73
2024-03-11,Vasanth Stores,0.27,5631.5,1520.51,Orid Polish,5324,83.03
2023-04-06,Ganesh Suppliers,6.42,6935.94,44528.73,Orid Polish,6715,1418.43
2024-01-01,Balaji & Co,5.71,3691.02,21075.72,Moong Dust,3557,765.25
2024-01-27,Sri Traders,4.63,5879.06,27220.05,Orid Dust,5535,1593.0
2023-11-09,Amman Agencies,15.69,9236.59,144922.1,Toor Dhall,8940,4653.5
2023-11-11,Amman Agencies,21.96,6455.31,141758.61,Orid Dhall,6146,6792.45
2023-10-22,Vasanth Stores,14.27,6398.99,91313.59,Orid Dhall,6073,4651.88
2023-11-03,Sri Traders,6.62,8800.59,58259.91,Toor Dhall,8383,2764.45
2023-09-20,Balaji & Co,5.9,8781.18,51808.96,Toor Dust,8705.55,446.21
2024-01-07,Vasanth Stores,1.02,6309.66,6435.85,Orid Polish,5932,385.21
2023-04-13,Balaji & Co,3.3,8385.23,27671.26,Toor Dust,7927,1512.16
2023-04-08,Amman Agencies,1.2,6802.04,8162.45,Toor Dust,6600,242.45
2023-08-05,Amman Agencies,1.18,6776.95,7996.8,Toor Dust,6476,355.12
2024-03-05,Sri Traders,23.56,4116.42,96982.86,Moong Dhall,3890,5334.46
2023-11-09,Balaji & Co,4.51,7950.23,35855.54,Toor Dust,7645,1376.59
2023-10-17,Balaji & Co,5.74,5985.87,34358.89,Orid Polish,5712,1572.01
2024-01-14,Amman Agencies,21.9,5260.08,115195.75,Orid Dhall,5090,3724.75
2024-02-22,Vasanth Stores,2.92,8540.96,24939.6,Toor Dust,8187,1033.56
2024-03-29,Sri Traders,21.86,5619.3,122837.9,Orid Dhall,5727.75,-2370.71
2023-10-23,Sri Traders,7.65,4101.96,31379.99,Moong Dust,3861,1843.34
2023-10-16,Amman Agencies,18.84,8803.6,165859.82,Toor Dhall,8278,9902.3
2023-07-03,Sri Traders,7.17,3325.11,23841.04,Moong Dust,3149,1262.71
2024-02-24,Balaji & Co,12.2,8673.66,105818.65,Toor Dhall,8245,5229.65
2024-01-29,Ganesh Suppliers,6.23,8452.78,52660.82,Toor Dhall,8059,2453.25
2024-02-21,Amman Agencies,0.15,6358.06,953.71,Orid Polish,5965,58.96
2023-11-22,Vasanth Stores,19.0,5771.96,109667.24,Orid Polish,5553,4160.24
2023-12-08,Amman Agencies,6.63,7314.29,48493.74,Toor Dust,6908,2693.7
2024-03-11,Amman Agencies,16.37,8570.49,140298.92,Toor Dhall,8100,7701.92
2023-11-23,Amman Agencies,3.59,4458.24,16005.08,Moong Dhall,4173,1024.01
2024-02-22,Ganesh Suppliers,2.78,7026.85,19534.64,Toor Dust,6610,1158.84
2023-04-12,Amman Agencies,16.38,5996.28,98219.07,Orid Polish,5658,5541.03
2023-11-15,Sri Traders,6.9,7359.84,50782.9,Toor Dust,6958,2772.7
2024-01-18,Ganesh Suppliers,2.61,6424.57,16768.13,Orid Dust,6144,732.29
2024-01-14,Balaji & Co,7.83,7076.74,55410.87,Toor Dust,6658,3278.73
2023-11-29,Amman Agencies,6.55,4660.75,30527.91,Moong Dhall,4453,1360.76
2024-01-31,Ganesh Suppliers,6.47,3925.27,25396.5,Moong Dust,3783,920.49
2023-07-06,Vasanth Stores,5.38,7279.18,39161.99,Orid Polish,7312.2,-177.65
2024-03-03,Vasanth Stores,6.6,5457.92,36022.27,Orid Dust,5264,1279.87
2023-11-23,Ganesh Suppliers,8.61,8806.4,75823.1,Toor Dhall,8238,4893.92
2023-11-20,Balaji & Co,0.33,8307.69,2741.54,Toor Dust,7997,102.53
2024-02-14,Amman Agencies,2.06,6673.14,13746.67,Orid Polish,6389,585.33
2023-10-05,Ganesh Suppliers,5.89,3873.82,22816.8,Moong Dust,3697,1041.47
2023-10-15,Ganesh Suppliers,3.9,4329.35,16884.47,Moong Dhall,4048,1097.27
2024-02-04,Ganesh Suppliers,7.52,3876.82,29153.69,Moong Dust,3640,1780.89
2023-12-01,Ganesh Suppliers,7.49,8205.32,61457.85,Toor Dust,7728,3575.13
2023-11-29,Balaji & Co,3.99,3561.8,14211.58,Moong Dust,3422,557.8
2023-09-03,Vasanth Stores,3.35,8511.62,28513.93,Toor Dust,8178,1117.63
2023-12-12,Sri Traders,11.07,6140.72,67977.77,Orid Polish,5912,2531.93
2023-12-13,Vasanth Stores,4.05,7333.79,29701.85,Toor Dust,6891,1793.3
2023-08-29,Ganesh Suppliers,6.5,4500.52,29253.38,Moong Dhall,4256,1589.38
2023-12-31,Balaji & Co,8.72,3757.85,32768.45,Moong Dhall,3588,1481.09
2023-12-08,Balaji & Co,6.56,6225.08,40836.52,Orid Polish,6275.85,-333.06
2024-01-30,Vasanth Stores,17.61,4506.54,79360.17,Moong Dhall,4363,2527.74
2024-01-11,Sri Traders,24.29,4458.63,108300.12,Moong Dhall,4327,3197.29
2024-03-31,Vasanth Stores,1.39,7834.0,10889.26,Toor Dust,7435,554.61
2023-05-05,Vasanth Stores,12.7,5314.31,67491.74,Orid Dhall,5025,3674.24
2023-10-28,Sri Traders,23.16,4525.67,104814.52,Moong Dhall,4266,6013.96
2023-10-19,Balaji & Co,6.44,3628.17,23365.41,Moong Dust,3566.85,394.9
2023-10-13,Balaji & Co,20.18,7373.01,148787.34,Orid Polish,6954,8455.62
2023-09-06,Balaji & Co,2.14,5247.1,11228.79,Orid Dust,5036,451.75
2023-10-12,Amman Agencies,24.07,7726.25,185970.84,Toor Dhall,7364,8719.36
2024-02-21,Amman Agencies,6.48,3331.0,21584.88,Moong Dust,3153,1153.44
2024-02-11,Ganesh Suppliers,2.72,5781.65,15726.09,Orid Dust,5436,940.17
2023-04-14,Amman Agencies,2.28,5898.98,13449.67,Orid Dhall,5540,818.47
2023-10-08,Vasanth Stores,15.54,6518.22,101293.14,Orid Dhall,6292,3515.46
2023-04-30,Sri Traders,1.57,6392.5,10036.23,Toor Dust,6004,609.95
2023-09-23,Vasanth Stores,0.32,5655.46,1809.75,Orid Polish,5365,92.95
2023-04-24,Ganesh Suppliers,15.23,9291.87,141515.18,Toor Dhall,8796,7552.1
2023-10-17,Vasanth Stores,5.46,6232.53,34029.61,Orid Dust,5865,2006.71
2023-04-13,Ganesh Suppliers,2.35,4116.99,9674.93,Moong Dhall,3898,514.63
2023-11-29,Vasanth Stores,7.58,7604.52,57642.26,Toor Dust,7136,3551.38
2023-11-09,Vasanth Stores,0.63,6067.35,3822.43,Orid Dhall,5686,240.25
2024-01-04,Vasanth Stores,22.66,4631.45,104948.66,Moong Dhall,4466,3749.1
2023-11-12,Amman Agencies,4.21,7626.5,32107.56,Toor Dust,7276,1475.6
2023-04-01,Balaji & Co,19.74,6379.67,125934.69,Orid Polish,6062,6270.81
2024-01-27,Ganesh Suppliers,14.38,8381.56,120526.83,Toor Dhall,7976,5831.95
2023-11-17,Amman Agencies,12.77,5993.63,76538.66,Orid Dhall,5748,3136.7
2024-01-12,Vasanth Stores,17.64,4608.41,81292.35,Moong Dhall,4436,3041.31
2024-03-24,Ganesh Suppliers,19.34,8296.81,160460.31,Toor Dhall,7963,6455.89
2023-10-03,Ganesh Suppliers,12.44,6072.78,75545.38,Orid Polish,5808,3293.86
2023-04-17,Amman Agencies,3.43,5723.7,19632.29,Orid Dust,5375,1196.04
2023-10-19,Sri Traders,3.84,5702.18,21896.37,Orid Polish,5341,1386.93
2024-01-01,Amman Agencies,6.84,5483.5,37507.14,Orid Dust,5252,1583.46
2023-10-18,Balaji & Co,9.94,6651.46,66115.51,Orid Polish,6392,2579.03
2023-09-24,Ganesh Suppliers,14.19,7191.78,102051.36,Orid Polish,6844,4935.0
2023-11-27,Ganesh Suppliers,3.9,7419.84,28937.38,Toor Dust,7124,1153.78
2024-02-19,Balaji & Co,16.52,7067.91,116761.87,Orid Polish,6637,7118.63
2024-02-25,Vasanth Stores,6.37,5596.8,35651.62,Orid Dhall,5248,2221.86
2024-01-30,Balaji & Co,18.98,6730.78,127750.2,Orid Polish,6427,5765.74
2023-10-02,Vasanth Stores,4.26,6299.79,26837.11,Orid Dust,5933,1562.53
2024-02-16,Balaji & Co,5.0,3403.48,17017.4,Moong Dust,3299,522.4
2024-03-05,Balaji & Co,2.11,7775.5,16406.31,Toor Dust,7336,927.35
2023-08-16,Vasanth Stores,2.97,6379.15,18946.08,Orid Dust,6052,971.64
2024-02-14,Balaji & Co,13.93,6595.58,91876.43,Orid Dhall,6394,2808.01
2023-11-19,Sri Traders,2.52,8787.56,22144.65,Toor Dhall,8667.75,301.92
2024-01-26,Ganesh Suppliers,24.2,8566.56,207310.75,Toor Dhall,8031,12960.55
2023-12-02,Amman Agencies,0.34,9258.51,3147.89,Toor Dhall,8898,122.57
2024-01-31,Balaji & Co,4.37,4353.32,19024.01,Moong Dhall,4094,1133.23
2024-01-09,Vasanth Stores,0.71,8210.93,5829.76,Toor Dust,7710,355.66
2023-12-22,Sri Traders,6.27,5713.56,35824.02,Orid Dust,5354,2254.44
2023-11-27,Sri Traders,6.72,7642.01,51354.31,Toor Dhall,7259,2573.83
2023-08-09,Balaji & Co,4.75,7172.46,34069.18,Orid Polish,6818,1683.68
2023-04-26,Amman Agencies,17.33,5920.68,102605.38,Orid Dhall,5881.05,686.78
2023-08-01,Amman Agencies,8.58,6802.23,58363.13,Orid Polish,6503,2567.39
2023-10-12,Ganesh Suppliers,7.31,6407.21,46836.71,Toor Dust,6212,1426.99
2024-02-05,Vasanth Stores,23.95,3923.07,93957.53,Moong Dhall,3798,2995.43
2023-04-02,Ganesh Suppliers,9.25,7483.42,69221.63,Toor Dhall,7157,3019.38
2023-10-28,Vasanth Stores,1.02,6152.08,6275.12,Orid Polish,5891,266.3
2023-08-11,Balaji & Co,5.96,5766.74,34369.77,Orid Dust,5443,1929.49
2023-10-15,Vasanth Stores,17.78,5597.59,99525.15,Orid Dhall,5373,3993.21
2024-01-26,Balaji & Co,0.88,6438.24,5665.65,Orid Dust,6154,250.13
2023-10-31,Amman Agencies,5.65,3396.95,19192.77,Moong Dust,3248,841.57
2023-10-10,Vasanth Stores,2.14,6123.05,13103.33,Orid Dhall,6135.15,-25.89
2024-03-21,Vasanth Stores,1.14,4145.1,4725.41,Moong Dust,3902,277.13
2023-04-26,Ganesh Suppliers,11.83,4096.13,48457.22,Moong Dhall,4144.35,-570.44
2023-04-23,Sri Traders,0.27,5600.14,1512.04,Orid Dust,5239,97.51
2023-09-29,Vasanth Stores,6.41,6005.49,38495.19,Orid Dust,5766,1535.13
2024-01-18,Balaji & Co,17.54,4008.37,70306.81,Moong Dhall,3758,4391.49
2024-02-27,Balaji & Co,22.03,7960.11,175361.22,Toor Dhall,7646,6919.84
2023-04-23,Ganesh Suppliers,11.01,5801.29,63872.2,Orid Dhall,5493,3394.27
2024-02-02,Vasanth Stores,1.1,6016.23,6617.85,Orid Polish,5794,244.45
2024-03-15,Vasanth Stores,7.34,6119.67,44918.38,Orid Dust,5924,1436.22
2023-10-27,Ganesh Suppliers,2.14,7290.01,15600.62,Toor Dust,7036,543.58
2024-01-23,Sri Traders,24.25,3904.93,94694.55,Moong Dhall,3650,6182.05
2024-01-03,Sri Traders,3.89,5288.86,20573.67,Orid Dhall,5034,991.41
2024-02-18,Vasanth Stores,18.05,6109.83,110282.43,Orid Dhall,5735,6765.68
2023-11-14,Ganesh Suppliers,23.25,5678.63,132028.15,Orid Dhall,5456,5176.15
2024-02-09,Sri Traders,4.51,5955.94,26861.29,Orid Dust,5711,1104.68
2023-10-29,Vasanth Stores,15.44,6322.06,97612.61,Orid Dhall,5984,5219.65
2023-04-20,Amman Agencies,6.21,4020.72,24968.67,Moong Dust,3868,948.39
2023-10-28,Sri Traders,1.71,3963.65,6777.84,Moong Dust,3779,315.75
2023-07-16,Balaji & Co,16.21,4120.38,66791.36,Moong Dhall,3968,2470.08
2024-01-13,Vasanth Stores,15.44,4248.81,65601.63,Moong Dhall,4069,2776.27
2024-02-12,Balaji & Co,7.41,4226.47,31318.14,Moong Dhall,4094,981.6
2024-02-24,Balaji & Co,6.27,5728.92,35920.33,Orid Dust,5450,1748.83
2023-10-05,Ganesh Suppliers,19.23,5849.2,112480.12,Orid Dhall,5564,5484.4
2023-04-18,Vasanth Stores,7.46,3424.13,25544.01,Moong Dust,3211,1589.95
2024-01-19,Balaji & Co,3.67,3514.47,12898.1,Moong Dust,3404,405.42
2023-10-03,Amman Agencies,7.28,4025.85,29308.19,Moong Dust,3796,1673.31
2023-09-22,Amman Agencies,9.53,8756.41,83448.59,Toor Dhall,8360,3777.79
2024-03-21,Vasanth Stores,11.1,4409.2,48942.12,Moong Dhall,4258,1678.32
2024-01-18,Sri Traders,6.58,5551.67,36529.99,Orid Dust,5298,1669.15
2023-12-31,Vasanth Stores,2.24,3894.45,8723.57,Moong Dust,3945.9,-115.25
2023-04-04,Vasanth Stores,5.95,9073.55,53987.62,Toor Dhall,8806,1591.92
2023-12-17,Amman Agencies,13.07,6708.63,87681.79,Orid Dhall,6450,3380.29
2023-10-17,Sri Traders,2.76,6712.98,18527.82,Toor Dust,6508,565.74
2023-10-27,Sri Traders,0.13,3814.14,495.84,Moong Dust,3690,16.14
2023-11-08,Balaji & Co,13.3,6769.85,90039.01,Orid Polish,6708.45,816.62
2024-02-20,Ganesh Suppliers,5.25,6424.05,33726.26,Toor Dust,6090,1753.76
2023-11-17,Sri Traders,6.91,8370.21,57838.15,Toor Dust,7853,3573.92
2023-10-26,Balaji & Co,3.71,7355.73,27289.76,Toor Dust,6891,1724.15
2023-06-23,Balaji & Co,9.16,4398.31,40288.52,Moong Dhall,4237,1477.6
2023-10-02,Balaji & Co,4.08,6379.64,26028.93,Toor Dust,6486.9,-437.62
2024-01-22,Balaji & Co,4.05,3918.29,15869.07,Moong Dust,3693,912.42
2023-12-29,Ganesh Suppliers,3.65,5541.4,20226.11,Orid Dust,5317,819.06
2023-12-10,Balaji & Co,5.42,3622.1,19631.78,Moong Dust,3418,1106.22
2023-11-14,Sri Traders,3.99,5727.82,22854.0,Orid Dust,5438,1156.38
2024-03-17,Balaji & Co,2.2,7531.31,16568.88,Toor Dhall,7302,504.48
2023-10-06,Ganesh Suppliers,7.13,3705.31,26418.86,Moong Dust,3481,1599.33
2024-02-24,Vasanth Stores,16.56,5727.82,94852.7,Orid Polish,5460,4435.1
