Date,Party Name,Amount,Expense Type,Product
2023-09-26,Ganesh Suppliers,47601.18,Salary,Toor Dhall
2024-03-19,Ganesh Suppliers,57287.94,Office Supplies,Toor Dust
2023-09-25,Ganesh Suppliers,44301.02,Packing,Orid Polish
2023-09-25,Sri Traders,47965.51,Transport,Toor Dhall
2023-06-19,Amman Agencies,4410.1,Transport,Orid Dhall
2023-11-23,Ganesh Suppliers,23741.77,Maintenance,Toor Dhall
2023-09-06,Sri Traders,42394.2,Packing,Orid Dhall
2024-03-18,Amman Agencies,79430.54,Office Supplies,Toor Dust
2023-12-07,Amman Agencies,23805.68,Transport,Toor Dust
2024-01-27,Amman Agencies,20618.71,Packing,Orid Dhall
2024-02-08,Sri Traders,52965.74,Salary,Toor Dust
2024-03-02,Sri Traders,72155.91,Packing,Toor Dhall
2024-03-29,Sri Traders,66848.71,Maintenance,Toor Dhall
2023-08-28,Sri Traders,27829.46,Transport,Orid Polish
2023-08-28,Vasanth Stores,27636.84,Transport,Moong Dhall
2024-02-29,Sri Traders,56919.17,Transport,Orid Polish
2023-04-27,Ganesh Suppliers,2614.11,Office Supplies,Toor Dhall
2023-12-29,Balaji & Co,13503.8,Transport,Moong Dust
2024-02-06,Balaji & Co,59270.73,Office Supplies,Toor Dhall
2024-02-07,Sri Traders,46126.22,Packing,Orid Dhall
2023-07-19,Vasanth Stores,6634.34,Maintenance,Orid Dhall
2023-07-18,Vasanth Stores,8733.99,Transport,Toor Dust
2023-08-18,Balaji & Co,42223.16,Transport,Toor Dust
2024-03-23,Ganesh Suppliers,34049.35,Maintenance,Moong Dust
2023-08-27,Amman Agencies,31389.18,Transport,Orid Polish
2024-02-12,Sri Traders,60129.22,Transport,Toor Dhall
2024-03-16,Balaji & Co,52491.28,Transport,Orid Dhall
2023-07-28,Amman Agencies,3736.1,Transport,Moong Dust
2024-03-13,Vasanth Stores,72421.41,Packing,Toor Dhall
2023-12-15,Balaji & Co,23846.2,Transport,Orid Polish
2024-01-24,Sri Traders,27042.93,Packing,Toor Dust
2024-03-07,Sri Traders,81630.19,Transport,Toor Dhall
2024-02-27,Sri Traders,54228.43,Transport,Orid Polish
2024-02-15,Ganesh Suppliers,45148.35,Transport,Orid Dhall
2023-08-29,Amman Agencies,35923.79,Maintenance,Orid Dhall
2024-01-24,Amman Agencies,15766.34,Packing,Moong Dhall
2023-08-08,Balaji & Co,35504.92,Packing,Orid Polish
2024-02-22,Sri Traders,57698.09,Transport,Orid Polish
2024-02-06,Vasanth Stores,55077.46,Transport,Toor Dust
2024-03-22,Ganesh Suppliers,66713.49,Transport,Toor Dust
2023-12-15,Vasanth Stores,22056.31,Maintenance,Orid Polish
2024-02-29,Vasanth Stores,46732.51,Transport,Orid Polish
2023-09-03,Vasanth Stores,48904.62,Transport,Toor Dhall
2023-12-11,Amman Agencies,23415.13,Maintenance,Toor Dust
2023-08-20,Sri Traders,27427.6,Transport,Orid Dust
2023-08-09,Sri Traders,36850.62,Packing,Toor Dust
2023-11-07,Ganesh Suppliers,14975.39,Packing,Orid Dhall
2023-09-29,Ganesh Suppliers,34508.8,Transport,Orid Polish
2024-03-21,Vasanth Stores,35001.63,Packing,Moong Dust
2023-09-29,Ganesh Suppliers,24295.92,Transport,Moong Dhall
2023-11-25,Vasanth Stores,10188.1,Transport,Moong Dhall
2024-03-09,Sri Traders,52744.75,Packing,Orid Dust
2024-02-03,Amman Agencies,36567.35,Packing,Moong Dhall
2024-03-11,Sri Traders,72638.59,Transport,Toor Dust
2023-10-23,Ganesh Suppliers,10105.79,Transport,Moong Dhall
2024-03-16,Amman Agencies,73997.8,Transport,Toor Dust
2023-12-12,Ganesh Suppliers,20246.52,Transport,Orid Dhall
2024-03-31,Vasanth Stores,39277.57,Transport,Moong Dhall
2023-07-29,Amman Agencies,5586.93,Transport,Orid Dust
2024-02-21,Balaji & Co,33312.23,Packing,Moong Dhall
2023-12-15,Balaji & Co,28321.78,Transport,Toor Dust
2024-02-12,Vasanth Stores,38514.18,Packing,Moong Dhall
2023-08-22,Sri Traders,19271.84,Packing,Moong Dust
2024-01-15,Balaji & Co,15327.0,Transport,Moong Dhall
2023-12-26,Vasanth Stores,30308.68,Packing,Toor Dhall
2024-02-27,Ganesh Suppliers,55745.72,Transport,Orid Dhall
2023-12-17,Vasanth Stores,28434.72,Transport,Toor Dust
2023-09-18,Sri Traders,20857.89,Transport,Moong Dhall
2023-07-18,Vasanth Stores,5045.83,Transport,Orid Dust
2023-12-04,Vasanth Stores,21989.25,Packing,Orid Polish
2024-02-24,Sri Traders,55629.17,Packing,Toor Dust
2023-08-20,Amman Agencies,38456.95,Packing,Orid Polish
2023-08-26,Sri Traders,38478.33,Transport,Orid Polish
2024-02-17,Vasanth Stores,74780.42,Maintenance,Toor Dhall
2023-07-23,Vasanth Stores,8108.47,Transport,Toor Dust
2024-02-04,Vasanth Stores,43990.08,Transport,Orid Polish
2023-10-28,Amman Agencies,19265.22,Transport,Toor Dhall
2023-09-25,Amman Agencies,41985.55,Packing,Toor Dust
2023-07-02,Vasanth Stores,7418.06,Transport,Toor Dhall
2023-09-13,Vasanth Stores,23693.17,Packing,Moong Dhall
2024-03-10,Sri Traders,67790.11,Packing,Toor Dhall
2024-02-29,Sri Traders,45840.15,Salary,Orid Dust
2023-10-25,Ganesh Suppliers,14979.19,Salary,Orid Dhall
2024-02-26,Amman Agencies,60783.19,Transport,Toor Dust
2024-02-25,Amman Agencies,48062.89,Packing,Orid Dhall
2023-08-25,Vasanth Stores,41310.97,Maintenance,Orid Polish
2024-03-14,Amman Agencies,38307.43,Transport,Moong Dhall
2023-09-11,Balaji & Co,43129.0,Packing,Toor Dhall
2023-12-10,Vasanth Stores,22904.26,Packing,Orid Dhall
2023-10-23,Sri Traders,19380.14,Packing,Toor Dust
2024-03-20,Vasanth Stores,33560.1,Maintenance,Moong Dust
2024-02-21,Vasanth Stores,28144.4,Salary,Moong Dust
2023-10-09,Balaji & Co,15702.68,Transport,Orid Dhall
2023-11-09,Balaji & Co,16420.23,Transport,Orid Dust
2024-02-28,Sri Traders,52799.64,Transport,Orid Polish
2024-01-17,Amman Agencies,25575.15,Transport,Orid Polish
2023-08-28,Ganesh Suppliers,42239.33,Transport,Toor Dust
2023-12-06,Ganesh Suppliers,14416.34,Packing,Moong Dhall
2023-09-11,Amman Agencies,50418.05,Transport,Toor Dhall
2023-08-08,Vasanth Stores,20264.61,Transport,Moong Dhall
2023-12-14,Balaji & Co,21797.58,Packing,Orid Dust
2024-03-14,Ganesh Suppliers,66159.93,Packing,Toor Dhall
2024-01-18,Amman Agencies,22622.77,Office Supplies,Orid Dust
2023-08-22,Vasanth Stores,40541.81,Transport,Toor Dust
2024-02-13,Sri Traders,48517.53,Office Supplies,Orid Dhall
2024-03-05,Ganesh Suppliers,85605.19,Office Supplies,Toor Dhall
2024-02-10,Balaji & Co,35086.98,Office Supplies,Moong Dhall
2023-12-19,Amman Agencies,34715.09,Salary,Toor Dhall
2023-08-24,Ganesh Suppliers,31425.54,Packing,Orid Polish
2023-10-15,Amman Agencies,17460.57,Packing,Orid Polish
2023-10-19,Sri Traders,19800.05,Packing,Toor Dhall
2023-12-11,Sri Traders,32349.22,Transport,Toor Dhall
2023-12-14,Balaji & Co,24377.47,Transport,Orid Dhall
2023-09-27,Amman Agencies,50855.13,Transport,Toor Dhall
2023-09-16,Vasanth Stores,22151.67,Transport,Moong Dust
2023-08-03,Balaji & Co,41521.0,Packing,Toor Dhall
2024-02-12,Balaji & Co,78103.63,Packing,Toor Dust
2024-02-17,Sri Traders,71491.68,Transport,Toor Dust
2024-03-05,Vasanth Stores,52114.99,Transport,Orid Polish
2023-12-18,Balaji & Co,20901.25,Packing,Orid Polish
2023-11-11,Sri Traders,12075.41,Transport,Moong Dhall
2024-02-18,Vasanth Stores,42387.85,Transport,Orid Dust
2024-03-31,Sri Traders,33181.83,Transport,Moong Dhall
2023-11-16,Ganesh Suppliers,27501.93,Office Supplies,Toor Dhall
2023-09-24,Sri Traders,47925.74,Office Supplies,Toor Dust
2023-10-30,Ganesh Suppliers,8849.03,Transport,Moong Dhall
2023-08-31,Sri Traders,45778.1,Office Supplies,Toor Dhall
2023-10-08,Amman Agencies,14286.64,Transport,Orid Dhall
2023-08-13,Balaji & Co,29157.1,Transport,Orid Polish
2024-02-22,Sri Traders,23605.18,Transport,Moong Dust
2024-03-04,Balaji & Co,52969.63,Transport,Orid Dhall
2024-03-12,Amman Agencies,54988.09,Salary,Orid Polish
2024-02-26,Balaji & Co,67162.49,Transport,Toor Dhall
2023-09-04,Vasanth Stores,25319.56,Salary,Moong Dust
2024-01-29,Balaji & Co,18110.68,Transport,Moong Dhall
2024-03-07,Ganesh Suppliers,35369.97,Packing,Moong Dust
2024-03-26,Vasanth Stores,54575.51,Packing,Orid Dhall
2023-09-02,Vasanth Stores,48258.23,Transport,Toor Dust
2024-02-18,Amman Agencies,41868.54,Maintenance,Orid Dust
2023-09-07,Ganesh Suppliers,51011.1,Office Supplies,Toor Dust
2023-09-18,Sri Traders,53043.38,Packing,Toor Dhall
2023-08-03,Amman Agencies,37954.63,Packing,Orid Polish
2024-02-08,Amman Agencies,37248.68,Maintenance,Moong Dhall
2023-05-22,Vasanth Stores,2831.92,Transport,Orid Polish
2023-08-23,Amman Agencies,48125.13,Office Supplies,Toor Dust
2023-12-23,Balaji & Co,14265.62,Office Supplies,Moong Dhall
2023-08-24,Sri Traders,46238.17,Packing,Toor Dhall
2023-11-08,Sri Traders,14042.94,Transport,Moong Dhall
2024-01-03,Amman Agencies,21622.93,Packing,Orid Polish
2024-02-27,Sri Traders,77653.17,Maintenance,Toor Dhall
2023-10-01,Ganesh Suppliers,16692.94,Packing,Orid Dust
2023-08-24,Sri Traders,38508.17,Maintenance,Orid Dhall
2023-09-03,Ganesh Suppliers,35458.63,Maintenance,Orid Polish
2023-10-19,Vasanth Stores,18801.67,Salary,Orid Dhall
2023-05-03,Vasanth Stores,1521.78,Transport,Moong Dust
2023-05-29,Balaji & Co,2093.09,Packing,Moong Dust
2024-02-13,Amman Agencies,57175.91,Maintenance,Orid Polish
2023-08-01,Sri Traders,36297.72,Transport,Orid Dust
2024-03-21,Amman Agencies,52662.5,Transport,Orid Dhall
2023-08-01,Ganesh Suppliers,18757.1,Transport,Moong Dust
2023-12-29,Sri Traders,32828.43,Transport,Toor Dhall
2023-08-13,Ganesh Suppliers,45603.73,Office Supplies,Toor Dust
2023-09-10,Balaji & Co,32192.8,Office Supplies,Orid Polish
2024-01-12,Vasanth Stores,28982.73,Packing,Toor Dhall
2023-08-20,Amman Agencies,36658.44,Salary,Orid Dust
2023-09-25,Ganesh Suppliers,44914.1,Transport,Toor Dust
2023-11-12,Balaji & Co,12531.68,Maintenance,Moong Dhall
2024-03-29,Sri Traders,32341.28,Transport,Moong Dhall
2023-09-08,Vasanth Stores,31039.92,Transport,Orid Dust
2024-02-29,Sri Traders,28879.73,Packing,Moong Dust
2024-03-14,Vasanth Stores,60361.84,Packing,Orid Dust
2024-03-03,Vasanth Stores,86001.6,Office Supplies,Toor Dust
2023-08-09,Balaji & Co,45432.24,Transport,Toor Dhall
2024-01-11,Sri Traders,25178.2,Packing,Orid Dhall
2023-09-08,Ganesh Suppliers,28101.01,Transport,Moong Dhall
2024-02-08,Sri Traders,34131.12,Packing,Moong Dhall
2024-03-19,Balaji & Co,79383.81,Transport,Toor Dhall
2023-10-27,Ganesh Suppliers,21475.61,Salary,Toor Dhall
2023-11-18,Sri Traders,19281.93,Office Supplies,Orid Dust
2023-08-25,Ganesh Suppliers,42824.92,Salary,Toor Dust
2023-09-20,Sri Traders,26950.26,Maintenance,Moong Dhall
2023-11-20,Sri Traders,17630.08,Packing,Orid Polish
2023-09-30,Vasanth Stores,50488.23,Packing,Toor Dust
2023-11-25,Balaji & Co,18296.26,Salary,Orid Dust
2023-06-30,Sri Traders,4035.74,Transport,Orid Dust
2023-09-21,Vasanth Stores,36349.06,Maintenance,Orid Dhall
2024-03-20,Balaji & Co,62524.11,Transport,Orid Dhall
2024-02-07,Vasanth Stores,46558.69,Transport,Orid Polish
2024-01-28,Balaji & Co,13872.31,Packing,Moong Dhall
2024-02-01,Balaji & Co,49639.33,Packing,Orid Dust
2024-01-17,Sri Traders,29178.77,Maintenance,Toor Dhall
2024-02-02,Sri Traders,49542.65,Packing,Orid Dust
2024-01-06,Balaji & Co,15654.7,Office Supplies,Moong Dust
2023-11-15,Vasanth Stores,27928.24,Transport,Toor Dhall
2024-03-27,Ganesh Suppliers,71360.74,Office Supplies,Toor Dust
2024-03-16,Amman Agencies,63502.77,Packing,Toor Dust
2024-03-02,Ganesh Suppliers,64711.4,Office Supplies,Orid Polish
2023-09-14,Amman Agencies,41167.37,Transport,Toor Dust
2023-09-12,Amman Agencies,51238.74,Transport,Toor Dust
2024-03-18,Vasanth Stores,48274.25,Transport,Orid Dhall
2024-01-17,Vasanth Stores,28950.36,Packing,Toor Dust
2024-02-18,Balaji & Co,34695.16,Transport,Moong Dhall
2023-10-19,Sri Traders,15413.13,Packing,Orid Polish
2023-12-24,Sri Traders,22124.62,Transport,Orid Dust
2024-02-23,Ganesh Suppliers,32553.46,Salary,Moong Dust
2024-02-03,Vasanth Stores,28328.29,Transport,Moong Dust
2023-11-23,Amman Agencies,10735.25,Packing,Moong Dhall
2023-08-04,Balaji & Co,22071.29,Office Supplies,Moong Dust
2023-07-19,Amman Agencies,5962.26,Packing,Orid Polish
2024-03-04,Amman Agencies,42858.4,Packing,Moong Dhall
2024-02-21,Ganesh Suppliers,47606.55,Packing,Orid Dust
2024-02-09,Vasanth Stores,47066.37,Transport,Orid Dust
2023-09-10,Vasanth Stores,26964.64,Office Supplies,Moong Dhall
2024-03-29,Sri Traders,37581.03,Packing,Moong Dust
2024-01-25,Amman Agencies,14156.69,Transport,Moong Dust
2023-09-16,Vasanth Stores,36340.68,Salary,Orid Dhall
2023-08-16,Amman Agencies,26852.74,Transport,Orid Polish
2023-04-10,Ganesh Suppliers,1724.92,Transport,Orid Dhall
2024-03-14,Vasanth Stores,37435.79,Packing,Moong Dhall
2023-09-01,Amman Agencies,42047.24,Packing,Orid Dhall
2023-11-05,Sri Traders,11345.7,Transport,Moong Dust
2024-03-30,Ganesh Suppliers,57107.39,Office Supplies,Orid Polish
2023-11-07,Sri Traders,19408.92,Packing,Toor Dust
2024-03-07,Sri Traders,32954.55,Transport,Moong Dhall
2023-12-24,Ganesh Suppliers,16746.79,Packing,Moong Dhall
2023-08-18,Sri Traders,29261.19,Packing,Orid Dust
2024-01-21,Ganesh Suppliers,30354.63,Packing,Orid Polish
2023-08-04,Amman Agencies,43373.58,Transport,Toor Dust
2023-12-25,Vasanth Stores,23015.55,Salary,Orid Polish
2023-05-03,Vasanth Stores,3371.0,Packing,Orid Polish
2024-01-07,Amman Agencies,36688.59,Salary,Toor Dhall
2023-08-11,Balaji & Co,31610.17,Packing,Orid Dust
2024-01-27,Vasanth Stores,15496.4,Office Supplies,Moong Dhall
2023-08-08,Balaji & Co,47472.9,Office Supplies,Toor Dust
2024-02-16,Balaji & Co,32403.66,Packing,Moong Dhall
2024-02-27,Sri Traders,58658.39,Packing,Orid Polish
2023-08-19,Ganesh Suppliers,34637.6,Transport,Orid Polish
2023-08-26,Vasanth Stores,40200.75,Transport,Orid Polish
2024-03-31,Vasanth Stores,37434.82,Transport,Moong Dhall
2023-09-16,Amman Agencies,22476.47,Office Supplies,Moong Dhall
2023-08-29,Amman Agencies,18555.94,Office Supplies,Moong Dhall
2023-08-29,Ganesh Suppliers,20069.77,Packing,Moong Dust
2023-12-21,Balaji & Co,28667.17,Maintenance,Toor Dhall
2024-03-11,Sri Traders,52713.96,Maintenance,Orid Polish
2024-03-06,Amman Agencies,79730.15,Transport,Toor Dust
2023-08-15,Balaji & Co,44412.8,Maintenance,Toor Dust
2023-05-06,Vasanth Stores,3398.65,Transport,Orid Polish
2024-03-16,Ganesh Suppliers,65584.33,Salary,Orid Polish
2023-08-23,Ganesh Suppliers,43492.75,Packing,Toor Dhall
2023-08-26,Vasanth Stores,36304.98,Packing,Orid Dust
2023-09-11,Amman Agencies,52852.71,Transport,Toor Dhall
2024-02-23,Ganesh Suppliers,32885.65,Maintenance,Moong Dhall
2024-02-22,Amman Agencies,47567.43,Packing,Orid Dhall
2024-03-28,Vasanth Stores,52732.89,Transport,Orid Dhall
2023-10-23,Amman Agencies,19482.23,Transport,Toor Dust
2024-03-02,Balaji & Co,52001.02,Maintenance,Orid Dhall
2024-03-28,Ganesh Suppliers,60937.88,Transport,Toor Dhall
2023-09-29,Amman Agencies,42227.64,Transport,Toor Dust
2024-03-17,Balaji & Co,65123.65,Transport,Toor Dust
2023-11-28,Vasanth Stores,13223.41,Packing,Moong Dhall
2023-08-12,Sri Traders,39058.2,Transport,Orid Dhall
2024-02-07,Vasanth Stores,28166.39,Transport,Moong Dust
2024-02-10,Balaji & Co,52460.47,Transport,Orid Polish
2024-03-26,Vasanth Stores,32573.0,Office Supplies,Moong Dhall
2023-09-05,Balaji & Co,39127.2,Transport,Orid Dhall
2024-02-16,Balaji & Co,49825.79,Packing,Orid Dhall
2023-12-03,Amman Agencies,12852.36,Office Supplies,Moong Dust
2024-03-26,Sri Traders,53032.93,Transport,Orid Dust
2024-01-05,Balaji & Co,22705.97,Maintenance,Orid Dust
2024-03-23,Sri Traders,68534.16,Packing,Orid Polish
2023-09-08,Vasanth Stores,43268.3,Salary,Toor Dust
2024-01-04,Balaji & Co,22574.24,Packing,Orid Dhall
2024-01-05,Sri Traders,20641.68,Packing,Orid Polish
2024-01-16,Vasanth Stores,21741.72,Office Supplies,Orid Polish
2024-02-25,Ganesh Suppliers,63434.27,Maintenance,Toor Dhall
2023-09-13,Vasanth Stores,36722.08,Maintenance,Orid Polish
2024-02-22,Amman Agencies,29338.81,Transport,Moong Dust
2024-03-05,Ganesh Suppliers,59315.27,Packing,Orid Dust
2023-12-15,Vasanth Stores,29459.97,Salary,Toor Dhall
2023-05-09,Amman Agencies,2145.65,Office Supplies,Moong Dhall
2023-07-10,Balaji & Co,8180.88,Transport,Toor Dhall
2023-10-10,Ganesh Suppliers,9353.73,Salary,Moong Dhall
2023-07-22,Ganesh Suppliers,4441.93,Packing,Moong Dhall
2023-09-16,Sri Traders,35147.92,Office Supplies,Orid Dust
2024-01-27,Balaji & Co,20682.86,Transport,Orid Dhall
2024-01-12,Ganesh Suppliers,16196.59,Maintenance,Moong Dhall
2024-03-19,Ganesh Suppliers,74515.33,Office Supplies,Toor Dhall
2024-01-29,Amman Agencies,21663.83,Packing,Orid Dust
2024-03-16,Vasanth Stores,60815.07,Transport,Orid Polish
2023-10-02,Ganesh Suppliers,9981.41,Transport,Moong Dust
2023-09-05,Balaji & Co,20147.96,Packing,Moong Dust
2024-03-25,Sri Traders,39248.2,Packing,Moong Dhall
2023-05-20,Amman Agencies,2120.9,Packing,Moong Dhall
2023-08-14,Sri Traders,31238.72,Transport,Orid Dust
2023-09-13,Vasanth Stores,37871.53,Transport,Orid Polish
2024-02-01,Sri Traders,32466.09,Packing,Moong Dust
2023-09-05,Vasanth Stores,38037.57,Packing,Orid Dhall
2023-08-11,Balaji & Co,46805.38,Packing,Toor Dust
2023-12-05,Ganesh Suppliers,28664.54,Maintenance,Toor Dust
2024-03-25,Amman Agencies,51747.48,Packing,Orid Dust
2023-12-05,Sri Traders,22006.82,Transport,Orid Dust
2023-09-01,Balaji & Co,49245.93,Packing,Toor Dhall
2024-03-28,Amman Agencies,73094.02,Transport,Toor Dhall
2023-08-08,Vasanth Stores,21854.93,Salary,Moong Dhall
2024-03-14,Vasanth Stores,52193.36,Transport,Orid Dhall
2024-03-07,Vasanth Stores,56484.89,Packing,Orid Polish
2024-02-04,Vasanth Stores,76857.18,Maintenance,Toor Dhall
2023-08-20,Vasanth Stores,19918.89,Transport,Moong Dust
2023-07-04,Amman Agencies,5592.37,Salary,Orid Dust
2023-09-26,Amman Agencies,30697.07,Transport,Orid Polish
2023-04-07,Balaji & Co,2210.1,Transport,Toor Dust
2023-09-22,Balaji & Co,42145.29,Packing,Toor Dhall
2023-09-19,Sri Traders,20497.43,Transport,Moong Dust
2023-08-03,Vasanth Stores,42748.06,Office Supplies,Toor Dust
2023-08-06,Ganesh Suppliers,37890.72,Packing,Orid Dhall
2023-09-30,Amman Agencies,34397.89,Transport,Orid Dhall
2024-02-05,Amman Agencies,36809.02,Transport,Moong Dhall
2024-02-08,Ganesh Suppliers,31899.3,Packing,Moong Dhall
2023-12-28,Ganesh Suppliers,25967.06,Salary,Orid Polish
2023-09-16,Vasanth Stores,29290.48,Packing,Orid Dust
2023-08-21,Vasanth Stores,45337.52,Packing,Toor Dust
2023-09-10,Balaji & Co,23385.63,Packing,Moong Dhall
2023-04-25,Sri Traders,1830.42,Maintenance,Orid Polish
2023-08-24,Balaji & Co,41247.07,Maintenance,Toor Dhall
2023-10-13,Balaji & Co,9829.95,Packing,Moong Dhall
2023-08-29,Ganesh Suppliers,44987.22,Transport,Toor Dust
2023-09-09,Vasanth Stores,40309.59,Transport,Orid Dust
2023-09-22,Balaji & Co,17940.77,Transport,Moong Dust
2024-03-07,Sri Traders,49277.28,Transport,Orid Dhall
2024-02-18,Ganesh Suppliers,55981.64,Transport,Orid Dhall
2024-03-20,Vasanth Stores,40873.49,Packing,Moong Dhall
2023-09-19,Amman Agencies,38817.07,Packing,Toor Dust
2024-02-13,Ganesh Suppliers,63134.94,Packing,Toor Dhall
2023-09-03,Amman Agencies,39839.75,Packing,Orid Dust
2024-03-29,Amman Agencies,51202.26,Transport,Orid Dust
2023-08-08,Vasanth Stores,31179.34,Transport,Orid Dust
2023-12-10,Sri Traders,12161.15,Transport,Moong Dust
2024-01-19,Ganesh Suppliers,22858.63,Packing,Orid Dust
2023-07-30,Vasanth Stores,6882.9,Transport,Orid Polish
2024-02-17,Amman Agencies,48307.75,Transport,Orid Polish
2023-08-05,Sri Traders,41103.05,Packing,Orid Polish
2024-02-09,Ganesh Suppliers,60164.26,Transport,Toor Dust
2024-01-30,Ganesh Suppliers,14485.98,Salary,Moong Dust
2024-03-22,Vasanth Stores,39767.41,Transport,Moong Dhall
2023-09-15,Amman Agencies,30077.45,Transport,Orid Dhall
2024-01-24,Balaji & Co,24749.74,Maintenance,Orid Dhall
2024-02-28,Balaji & Co,55143.88,Maintenance,Orid Dhall
2024-03-07,Vasanth Stores,35514.97,Packing,Moong Dust
2024-02-08,Ganesh Suppliers,64664.75,Transport,Toor Dust
2023-10-03,Amman Agencies,11892.9,Packing,Orid Dust
2023-11-23,Sri Traders,25521.32,Packing,Toor Dhall
2023-10-04,Sri Traders,19420.31,Packing,Toor Dust
2023-08-13,Amman Agencies,48972.09,Packing,Toor Dhall
2023-11-05,Ganesh Suppliers,16947.26,Salary,Orid Dhall
2023-08-16,Balaji & Co,21585.19,Office Supplies,Moong Dust
2023-08-12,Amman Agencies,34007.44,Packing,Orid Dhall
2023-11-20,Amman Agencies,16876.43,Salary,Orid Polish
2024-02-09,Balaji & Co,28961.74,Packing,Moong Dust
2024-02-08,Sri Traders,53181.43,Salary,Orid Dhall
2024-01-15,Amman Agencies,12927.69,Transport,Moong Dust
2024-02-25,Sri Traders,36373.89,Transport,Moong Dhall
2023-10-15,Vasanth Stores,14842.35,Packing,Orid Polish
2023-09-05,Amman Agencies,27927.81,Maintenance,Orid Dust
2023-09-16,Ganesh Suppliers,42615.92,Salary,Orid Dhall
2024-03-31,Amman Agencies,29350.9,Packing,Moong Dust
2024-03-18,Balaji & Co,62815.68,Transport,Toor Dhall
2024-03-24,Balaji & Co,42617.32,Maintenance,Moong Dhall
2024-03-09,Sri Traders,29768.02,Salary,Moong Dust
2024-03-25,Balaji & Co,51113.22,Transport,Orid Dhall
2024-02-29,Vasanth Stores,44321.41,Transport,Orid Dhall
2024-01-12,Balaji & Co,35890.65,Transport,Toor Dust
2024-03-11,Balaji & Co,74237.55,Transport,Toor Dust
2023-08-29,Sri Traders,34266.12,Packing,Orid Polish
2024-01-06,Amman Agencies,21114.0,Transport,Orid Dhall
2024-01-07,Sri Traders,28997.13,Packing,Orid Polish
2024-02-10,Amman Agencies,51384.24,Transport,Orid Dhall
